datetime,USAGE_KWH,DAY_OF_WEEK,HOUR_OF_DAY,VISIBILITY,TEMP_F,TEMP_C,RELATIVE_HUMIDITY
6/19/2016 13:00:00,26.458,6,13,10,77,24.9,59
6/19/2016 13:15:00,25.987,6,13,10,77,24.9,59
6/19/2016 13:30:00,25.555,6,13,10,77,24.9,59
6/19/2016 13:45:00,27.254,6,13,10,77,24.9,59
6/19/2016 14:00:00,27.331,6,14,10,76,24.5,57
6/19/2016 14:15:00,24.893,6,14,10,76,24.5,57
6/19/2016 14:30:00,6.902,6,14,10,76,24.5,57
6/19/2016 14:45:00,6.48,6,14,10,76,24.5,57
6/19/2016 15:00:00,8.333,6,15,10,77,24.9,59
6/19/2016 15:15:00,8.822,6,15,10,77,24.9,59
6/19/2016 15:30:00,9.053,6,15,10,77,24.9,59
6/19/2016 15:45:00,9.398,6,15,10,77,24.9,59
6/19/2016 16:00:00,9.955,6,16,10,77,25.1,56
6/19/2016 16:15:00,11.174,6,16,10,77,25.1,56
6/19/2016 16:30:00,11.846,6,16,10,77,25.1,56
6/19/2016 16:45:00,12.038,6,16,10,77,25.1,56
6/19/2016 17:00:00,13.517,6,17,10,78,25.3,59
6/19/2016 17:15:00,12.854,6,17,10,78,25.3,59
6/19/2016 17:30:00,14.102,6,17,10,78,25.3,59
6/19/2016 17:45:00,14.746,6,17,10,78,25.3,59
6/19/2016 18:00:00,15.062,6,18,10,76,24.2,67
6/19/2016 18:15:00,14.928,6,18,10,76,24.2,67
6/19/2016 18:30:00,14.045,6,18,10,76,24.2,67
6/19/2016 18:45:00,14.15,6,18,10,76,24.2,67
6/19/2016 19:00:00,13.19,6,19,10,75,23.9,72
6/19/2016 19:15:00,12.739,6,19,10,75,23.9,72
6/19/2016 19:30:00,13.21,6,19,10,76,24.4,72
6/19/2016 19:45:00,13.526,6,19,10,76,24.4,72
6/19/2016 20:00:00,13.306,6,20,10,76,24.4,72
6/19/2016 20:15:00,12.394,6,20,10,76,24.4,72
6/19/2016 20:30:00,11.069,6,20,10,76,24.4,72
6/19/2016 20:45:00,10.963,6,20,10,76,24.4,72
6/19/2016 21:00:00,10.224,6,21,10,76,24.3,74
6/19/2016 21:15:00,9.946,6,21,10,76,24.3,74
6/19/2016 21:30:00,9.37,6,21,10,76,24.3,74
6/19/2016 21:45:00,9.168,6,21,10,76,24.3,74
6/19/2016 22:00:00,9.158,6,22,10,75,24.1,77
6/19/2016 22:15:00,8.89,6,22,10,75,24.1,77
6/19/2016 22:30:00,10.915,6,22,10,75,24.1,77
6/19/2016 22:45:00,10.147,6,22,10,75,24.1,77
6/19/2016 23:00:00,8.976,6,23,10,75,24,88
6/19/2016 23:15:00,9.062,6,23,10,75,24,88
6/19/2016 23:30:00,9.667,6,23,10,75,24,88
6/19/2016 23:45:00,8.986,6,23,10,75,24,88
6/20/2016 0:00:00,8.246,0,0,10,76,24.1,85
6/20/2016 0:15:00,8.755,0,0,10,76,24.1,85
6/20/2016 0:30:00,8.842,0,0,10,76,24.1,85
6/20/2016 0:45:00,8.899,0,0,10,76,24.1,85
6/20/2016 1:00:00,8.918,0,1,10,75,23.6,94
6/20/2016 1:15:00,8.774,0,1,10,75,23.6,94
6/20/2016 1:30:00,8.256,0,1,10,75,23.6,94
6/20/2016 1:45:00,8.573,0,1,10,75,23.6,94
6/20/2016 2:00:00,8.832,0,2,10,75,23.6,94
6/20/2016 2:15:00,8.755,0,2,10,75,23.6,94
6/20/2016 2:30:00,8.89,0,2,10,75,23.6,94
6/20/2016 2:45:00,8.333,0,2,10,75,23.6,94
6/20/2016 3:00:00,8.525,0,3,10,75,23.6,94
6/20/2016 3:15:00,8.65,0,3,10,75,23.6,94
6/20/2016 3:30:00,8.726,0,3,10,75,23.6,94
6/20/2016 3:45:00,8.294,0,3,10,75,23.6,94
6/20/2016 4:00:00,8.17,0,4,10,75,23.6,94
6/20/2016 4:15:00,8.813,0,4,10,75,23.6,94
6/20/2016 4:30:00,8.755,0,4,10,75,23.6,94
6/20/2016 4:45:00,8.458,0,4,10,75,23.6,94
6/20/2016 5:00:00,8.179,0,5,10,76,24.2,94
6/20/2016 5:15:00,8.899,0,5,10,76,24.2,94
6/20/2016 5:30:00,8.966,0,5,10,76,24.2,94
6/20/2016 5:45:00,10.685,0,5,10,76,24.2,94
6/20/2016 6:00:00,11.51,0,6,10,77,25.1,88
6/20/2016 6:15:00,12.278,0,6,10,77,25.1,88
6/20/2016 6:30:00,12.653,0,6,10,77,25.1,88
6/20/2016 6:45:00,15.158,0,6,10,77,25.1,88
6/20/2016 7:00:00,15.917,0,7,10,78,25.7,77
6/20/2016 7:15:00,15.648,0,7,10,78,25.7,77
6/20/2016 7:30:00,15.917,0,7,10,78,25.7,77
6/20/2016 7:45:00,16.752,0,7,10,78,25.7,77
6/20/2016 8:00:00,17.76,0,8,10,78,25.4,65
6/20/2016 8:15:00,18.538,0,8,10,78,25.4,65
6/20/2016 8:30:00,18.278,0,8,10,78,25.4,65
6/20/2016 8:45:00,17.194,0,8,10,78,25.4,65
6/20/2016 9:00:00,18.182,0,9,10,77,24.9,65
6/20/2016 9:15:00,31.622,0,9,10,77,24.9,65
6/20/2016 9:30:00,40.81,0,9,10,77,24.9,65
6/20/2016 9:45:00,37.392,0,9,10,77,24.9,65
6/20/2016 10:00:00,36.432,0,10,10,77,25.1,63
6/20/2016 10:15:00,34.128,0,10,10,77,25.1,63
6/20/2016 10:30:00,33.821,0,10,10,77,25.1,63
6/20/2016 10:45:00,34.925,0,10,10,77,25.1,63
6/20/2016 11:00:00,34.56,0,11,10,77,25,57
6/20/2016 11:15:00,33.331,0,11,10,77,25,57
6/20/2016 11:30:00,35.29,0,11,10,77,25,57
6/20/2016 11:45:00,33.408,0,11,10,77,25,57
6/20/2016 12:00:00,34.003,0,12,10,77,24.8,54
6/20/2016 12:15:00,33.984,0,12,10,77,24.8,54
6/20/2016 12:30:00,33.782,0,12,10,77,24.8,54
6/20/2016 12:45:00,32.803,0,12,10,77,24.8,54
6/20/2016 13:00:00,33.917,0,13,10,77,25,52
6/20/2016 13:15:00,34.685,0,13,10,77,25,52
6/20/2016 13:30:00,32.928,0,13,10,77,25,52
6/20/2016 13:45:00,35.424,0,13,10,77,25,52
6/20/2016 14:00:00,31.661,0,14,10,78,25.5,57
6/20/2016 14:15:00,28.829,0,14,10,78,25.5,57
6/20/2016 14:30:00,30.077,0,14,10,78,25.5,57
6/20/2016 14:45:00,31.066,0,14,10,78,25.5,57
6/20/2016 15:00:00,29.971,0,15,10,77,25.2,61
6/20/2016 15:15:00,32.803,0,15,10,77,25.2,61
6/20/2016 15:30:00,34.013,0,15,10,77,25.2,61
6/20/2016 15:45:00,33.878,0,15,10,77,24.7,67
6/20/2016 16:00:00,32.496,0,16,10,76,24.3,74
6/20/2016 16:15:00,29.779,0,16,10,76,24.3,74
6/20/2016 16:30:00,31.037,0,16,10,76,24.3,74
6/20/2016 16:45:00,28.099,0,16,10,76,24.3,74
6/20/2016 17:00:00,28.925,0,17,10,77,25.2,77
6/20/2016 17:15:00,31.133,0,17,10,77,25.2,77
6/20/2016 17:30:00,30.106,0,17,10,77,25.2,77
6/20/2016 17:45:00,28.416,0,17,10,77,25.2,77
6/20/2016 18:00:00,27.178,0,18,10,77,24.8,74
6/20/2016 18:15:00,26.266,0,18,10,77,24.8,74
6/20/2016 18:30:00,23.77,0,18,10,77,24.8,74
6/20/2016 18:45:00,23.318,0,18,10,77,24.8,74
6/20/2016 19:00:00,27.101,0,19,10,76,24.3,82
6/20/2016 19:15:00,26.074,0,19,10,76,24.3,82
6/20/2016 19:30:00,25.949,0,19,10,76,24.3,82
6/20/2016 19:45:00,26.506,0,19,10,76,24.3,82
6/20/2016 20:00:00,25.814,0,20,10,75,24,88
6/20/2016 20:15:00,23.885,0,20,10,75,24,88
6/20/2016 20:30:00,22.848,0,20,10,75,24,88
6/20/2016 20:45:00,23.078,0,20,10,75,24,88
6/20/2016 21:00:00,24.134,0,21,10,75,24,88
6/20/2016 21:15:00,23.846,0,21,10,75,24,88
6/20/2016 21:30:00,22.147,0,21,10,75,24,88
6/20/2016 21:45:00,23.155,0,21,10,75,24,88
6/20/2016 22:00:00,22.675,0,22,10,75,23.8,91
6/20/2016 22:15:00,22.368,0,22,10,75,23.8,91
6/20/2016 22:30:00,24.403,0,22,10,75,23.8,91
6/20/2016 22:45:00,21.888,0,22,10,75,23.8,91
6/20/2016 23:00:00,22.608,0,23,10,75,23.8,91
6/20/2016 23:15:00,22.531,0,23,10,75,23.8,91
6/20/2016 23:30:00,22.234,0,23,10,75,23.8,91
6/20/2016 23:45:00,22.598,0,23,10,75,23.8,91
6/21/2016 0:00:00,9.533,1,0,10,75,23.6,94
6/21/2016 0:15:00,7.315,1,0,10,75,23.6,94
6/21/2016 0:30:00,7.392,1,0,10,75,23.6,94
6/21/2016 0:45:00,7.363,1,0,10,75,23.6,94
6/21/2016 1:00:00,7.325,1,1,10,75,23.6,94
6/21/2016 1:15:00,7.315,1,1,10,75,23.6,94
6/21/2016 1:30:00,7.421,1,1,10,75,23.6,94
6/21/2016 1:45:00,7.536,1,1,10,75,23.6,94
6/21/2016 2:00:00,7.555,1,2,10,75,23.6,94
6/21/2016 2:15:00,7.498,1,2,10,75,23.6,94
6/21/2016 2:30:00,7.248,1,2,10,75,23.6,94
6/21/2016 2:45:00,7.363,1,2,10,75,23.6,94
6/21/2016 3:00:00,7.738,1,3,10,75,23.6,94
6/21/2016 3:15:00,8.016,1,3,10,75,23.6,94
6/21/2016 3:30:00,8.678,1,3,10,75,23.6,94
6/21/2016 3:45:00,9.552,1,3,10,75,23.6,94
6/21/2016 4:00:00,10.915,1,4,10,75,23.6,94
6/21/2016 4:15:00,14.986,1,4,10,75,23.6,94
6/21/2016 4:30:00,21.706,1,4,10,75,23.6,94
6/21/2016 4:45:00,24.653,1,4,10,75,23.6,94
6/21/2016 5:00:00,23.875,1,5,8,75,23.6,94
6/21/2016 5:15:00,22.714,1,5,8,75,23.6,94
6/21/2016 5:30:00,21.619,1,5,8,75,23.6,94
6/21/2016 5:45:00,20.986,1,5,8,75,23.6,94
6/21/2016 6:00:00,20.995,1,6,10,77,25.1,88
6/21/2016 6:15:00,24.307,1,6,10,77,25.1,88
6/21/2016 6:30:00,24.682,1,6,10,77,25.1,88
6/21/2016 6:45:00,25.19,1,6,10,77,25.1,88
6/21/2016 7:00:00,25.517,1,7,10,78,25.7,77
6/21/2016 7:15:00,26.659,1,7,10,78,25.7,77
6/21/2016 7:30:00,27.658,1,7,10,78,25.7,77
6/21/2016 7:45:00,29.021,1,7,10,78,25.7,77
6/21/2016 8:00:00,28.704,1,8,10,77,25.1,70
6/21/2016 8:15:00,28.762,1,8,10,77,25.1,70
6/21/2016 8:30:00,29.53,1,8,10,77,25.1,70
6/21/2016 8:45:00,29.328,1,8,10,77,25.1,70
6/21/2016 9:00:00,30.547,1,9,10,77,25.1,63
6/21/2016 9:15:00,31.459,1,9,10,77,25.1,63
6/21/2016 9:30:00,32.381,1,9,10,77,25.1,63
6/21/2016 9:45:00,32.189,1,9,10,77,25.1,63
6/21/2016 10:00:00,32.006,1,10,10,78,25.3,54
6/21/2016 10:15:00,31.795,1,10,10,78,25.3,54
6/21/2016 10:30:00,31.363,1,10,10,78,25.3,54
6/21/2016 10:45:00,31.555,1,10,10,78,25.3,54
6/21/2016 11:00:00,33.398,1,11,10,77,25,57
6/21/2016 11:15:00,32.218,1,11,10,77,25,57
6/21/2016 11:30:00,31.997,1,11,10,77,25,57
6/21/2016 11:45:00,32.256,1,11,10,77,25,57
6/21/2016 12:00:00,33.197,1,12,10,78,25.4,52
6/21/2016 12:15:00,34.57,1,12,10,78,25.4,52
6/21/2016 12:30:00,32.928,1,12,10,78,25.4,52
6/21/2016 12:45:00,34.022,1,12,10,78,25.4,52
6/21/2016 13:00:00,34.694,1,13,10,78,25.6,70
6/21/2016 13:15:00,35.491,1,13,10,78,25.6,70
6/21/2016 13:30:00,33.706,1,13,10,78,25.6,70
6/21/2016 13:45:00,33.821,1,13,10,78,25.6,70
6/21/2016 14:00:00,32.957,1,14,10,77,25.1,63
6/21/2016 14:15:00,34.531,1,14,10,77,25.1,63
6/21/2016 14:30:00,35.261,1,14,10,77,25.1,63
6/21/2016 14:45:00,33.312,1,14,10,77,25.1,63
6/21/2016 15:00:00,33.658,1,15,10,76,24.5,63
6/21/2016 15:15:00,35.664,1,15,10,76,24.5,63
6/21/2016 15:30:00,32.294,1,15,10,76,24.5,63
6/21/2016 15:45:00,30.989,1,15,10,76,24.5,63
6/21/2016 16:00:00,27.043,1,16,10,77,25,63
6/21/2016 16:15:00,27.974,1,16,10,77,25,63
6/21/2016 16:30:00,26.083,1,16,10,77,25,63
6/21/2016 16:45:00,25.738,1,16,10,77,25,63
6/21/2016 17:00:00,26.285,1,17,10,78,25.4,65
6/21/2016 17:15:00,25.411,1,17,10,78,25.4,65
6/21/2016 17:30:00,25.248,1,17,10,78,25.4,65
6/21/2016 17:45:00,24.288,1,17,10,78,25.4,65
6/21/2016 18:00:00,25.757,1,18,10,78,25.5,72
6/21/2016 18:15:00,24.499,1,18,10,78,25.5,72
6/21/2016 18:30:00,23.837,1,18,10,78,25.5,72
6/21/2016 18:45:00,25.133,1,18,10,78,25.5,72
6/21/2016 19:00:00,26.429,1,19,10,78,25.4,82
6/21/2016 19:15:00,25.2,1,19,10,78,25.4,82
6/21/2016 19:30:00,25.949,1,19,10,78,25.4,82
6/21/2016 19:45:00,26.803,1,19,10,78,25.4,82
6/21/2016 20:00:00,28.618,1,20,10,77,25,79
6/21/2016 20:15:00,27.254,1,20,10,77,25,79
6/21/2016 20:30:00,26.89,1,20,10,77,25,79
6/21/2016 20:45:00,23.597,1,20,10,77,25,79
6/21/2016 21:00:00,22.656,1,21,10,76,24.5,79
6/21/2016 21:15:00,22.81,1,21,10,76,24.5,79
6/21/2016 21:30:00,24.509,1,21,10,76,24.5,79
6/21/2016 21:45:00,23.434,1,21,10,76,24.5,79
6/21/2016 22:00:00,22.32,1,22,10,76,24.5,79
6/21/2016 22:15:00,22.176,1,22,10,76,24.5,79
6/21/2016 22:30:00,23.702,1,22,10,76,24.5,79
6/21/2016 22:45:00,21.907,1,22,10,76,24.5,79
6/21/2016 23:00:00,20.957,1,23,10,75,24,88
6/21/2016 23:15:00,20.429,1,23,10,75,24,88
6/21/2016 23:30:00,22.589,1,23,10,75,24,88
6/21/2016 23:45:00,20.918,1,23,10,75,24,88
6/22/2016 0:00:00,8.678,2,0,10,76,24.1,85
6/22/2016 0:15:00,6.998,2,0,10,76,24.1,85
6/22/2016 0:30:00,7.085,2,0,10,76,24.1,85
6/22/2016 0:45:00,7.114,2,0,10,76,24.1,85
6/22/2016 1:00:00,7.133,2,1,10,75,23.8,82
6/22/2016 1:15:00,7.123,2,1,10,75,23.8,82
6/22/2016 1:30:00,7.296,2,1,10,75,23.8,82
6/22/2016 1:45:00,7.114,2,1,10,75,23.8,82
6/22/2016 2:00:00,6.979,2,2,10,75,23.8,82
6/22/2016 2:15:00,7.027,2,2,10,75,23.8,82
6/22/2016 2:30:00,7.162,2,2,10,75,23.8,82
6/22/2016 2:45:00,7.162,2,2,10,75,23.8,82
6/22/2016 3:00:00,7.094,2,3,10,74,23.3,90
6/22/2016 3:15:00,7.056,2,3,10,74,23.3,90
6/22/2016 3:30:00,8.15,2,3,10,74,23.3,90
6/22/2016 3:45:00,9.12,2,3,10,74,23.3,90
6/22/2016 4:00:00,9.936,2,4,10,75,23.6,94
6/22/2016 4:15:00,13.901,2,4,10,75,23.6,94
6/22/2016 4:30:00,20.237,2,4,10,75,23.6,94
6/22/2016 4:45:00,24.605,2,4,10,75,23.6,94
6/22/2016 5:00:00,24.307,2,5,10,76,24.5,88
6/22/2016 5:15:00,22.138,2,5,10,76,24.5,88
6/22/2016 5:30:00,21.341,2,5,10,76,24.5,88
6/22/2016 5:45:00,20.602,2,5,10,76,24.5,88
6/22/2016 6:00:00,23.53,2,6,9,75,23.8,82
6/22/2016 6:15:00,24.413,2,6,9,75,23.8,82
6/22/2016 6:30:00,25.354,2,6,9,75,23.8,82
6/22/2016 6:45:00,24.317,2,6,10,75,24,88
6/22/2016 7:00:00,23.203,2,7,10,78,25.4,82
6/22/2016 7:15:00,24.998,2,7,10,78,25.4,82
6/22/2016 7:30:00,24.72,2,7,10,78,25.4,82
6/22/2016 7:45:00,26.189,2,7,10,78,25.4,82
6/22/2016 8:00:00,26.957,2,8,10,78,25.3,68
6/22/2016 8:15:00,27.293,2,8,10,78,25.3,68
6/22/2016 8:30:00,28.186,2,8,10,78,25.3,68
6/22/2016 8:45:00,31.277,2,8,10,78,25.3,68
6/22/2016 9:00:00,30.25,2,9,10,78,25.6,63
6/22/2016 9:15:00,30.47,2,9,10,78,25.6,63
6/22/2016 9:30:00,30.317,2,9,10,78,25.6,63
6/22/2016 9:45:00,31.056,2,9,10,78,25.6,63
6/22/2016 10:00:00,30.278,2,10,10,76,24.3,54
6/22/2016 10:15:00,31.584,2,10,10,76,24.3,54
6/22/2016 10:30:00,32.602,2,10,10,76,24.3,54
6/22/2016 10:45:00,30.96,2,10,10,76,24.3,54
6/22/2016 11:00:00,31.402,2,11,10,79,25.8,59
6/22/2016 11:15:00,32.419,2,11,10,79,25.8,59
6/22/2016 11:30:00,31.565,2,11,10,79,25.8,59
6/22/2016 11:45:00,32.938,2,11,10,79,25.8,59
6/22/2016 12:00:00,32.534,2,12,10,78,25.6,56
6/22/2016 12:15:00,32.611,2,12,10,78,25.6,56
6/22/2016 12:30:00,33.274,2,12,10,78,25.6,56
6/22/2016 12:45:00,35.395,2,12,10,78,25.6,56
6/22/2016 13:00:00,34.358,2,13,10,78,25.5,57
6/22/2016 13:15:00,35.107,2,13,10,78,25.5,57
6/22/2016 13:30:00,35.366,2,13,10,78,25.5,57
6/22/2016 13:45:00,36.432,2,13,10,78,25.5,57
6/22/2016 14:00:00,36.557,2,14,10,77,25.1,50
6/22/2016 14:15:00,32.41,2,14,10,77,25.1,50
6/22/2016 14:30:00,30.518,2,14,10,77,25.1,50
6/22/2016 14:45:00,30.49,2,14,10,77,25.1,50
6/22/2016 15:00:00,33.082,2,15,10,76,24.3,54
6/22/2016 15:15:00,32.64,2,15,10,76,24.3,54
6/22/2016 15:30:00,30.653,2,15,10,76,24.3,54
6/22/2016 15:45:00,33.456,2,15,10,76,24.3,54
6/22/2016 16:00:00,32.621,2,16,10,80,26.4,66
6/22/2016 16:15:00,29.914,2,16,10,80,26.4,66
6/22/2016 16:30:00,30.134,2,16,10,80,26.4,66
6/22/2016 16:45:00,30.566,2,16,10,80,26.4,66
6/22/2016 17:00:00,30.845,2,17,10,78,25.6,70
6/22/2016 17:15:00,32.15,2,17,10,78,25.6,70
6/22/2016 17:30:00,30.528,2,17,10,78,25.6,70
6/22/2016 17:45:00,30.883,2,17,10,78,25.6,70
6/22/2016 18:00:00,29.002,2,18,10,77,25.1,70
6/22/2016 18:15:00,29.184,2,18,10,77,25.1,70
6/22/2016 18:30:00,29.126,2,18,10,77,25.1,70
6/22/2016 18:45:00,28.272,2,18,10,77,25.1,70
6/22/2016 19:00:00,27.878,2,19,10,76,24.4,72
6/22/2016 19:15:00,29.261,2,19,10,76,24.4,72
6/22/2016 19:30:00,29.482,2,19,10,76,24.4,72
6/22/2016 19:45:00,28.781,2,19,10,76,24.4,72
6/22/2016 20:00:00,27.581,2,20,10,75,24.1,77
6/22/2016 20:15:00,26.496,2,20,10,75,24.1,77
6/22/2016 20:30:00,26.861,2,20,10,75,24.1,77
6/22/2016 20:45:00,24.806,2,20,10,75,24.1,77
6/22/2016 21:00:00,25.738,2,21,10,75,23.6,77
6/22/2016 21:15:00,26.093,2,21,10,75,23.6,77
6/22/2016 21:30:00,25.238,2,21,10,75,23.6,77
6/22/2016 21:45:00,22.704,2,21,10,75,23.6,77
6/22/2016 22:00:00,24.269,2,22,10,74,23.2,74
6/22/2016 22:15:00,23.866,2,22,10,74,23.2,74
6/22/2016 22:30:00,24.317,2,22,10,74,23.2,74
6/22/2016 22:45:00,22.637,2,22,10,74,23.2,74
6/22/2016 23:00:00,23.51,2,23,10,74,23.1,77
6/22/2016 23:15:00,22.637,2,23,10,74,23.1,77
6/22/2016 23:30:00,22.32,2,23,10,74,23.1,77
6/22/2016 23:45:00,22.358,2,23,10,74,23.1,77
6/23/2016 0:00:00,9.379,3,0,10,74,23.1,77
6/23/2016 0:15:00,7.69,3,0,10,74,23.1,77
6/23/2016 0:30:00,7.536,3,0,10,74,23.1,77
6/23/2016 0:45:00,7.699,3,0,10,74,23.1,77
6/23/2016 1:00:00,7.651,3,1,10,74,23.1,77
6/23/2016 1:15:00,7.459,3,1,10,74,23.1,77
6/23/2016 1:30:00,7.603,3,1,10,74,23.1,77
6/23/2016 1:45:00,7.584,3,1,10,74,23.1,77
6/23/2016 2:00:00,7.546,3,2,10,74,23.1,77
6/23/2016 2:15:00,7.536,3,2,10,74,23.1,77
6/23/2016 2:30:00,7.642,3,2,10,74,23.1,77
6/23/2016 2:45:00,7.824,3,2,10,74,23.1,77
6/23/2016 3:00:00,8.371,3,3,10,72,22.4,87
6/23/2016 3:15:00,8.419,3,3,10,72,22.4,87
6/23/2016 3:30:00,9.139,3,3,10,72,22.4,87
6/23/2016 3:45:00,9.571,3,3,10,72,22.4,87
6/23/2016 4:00:00,11.405,3,4,10,73,22.5,94
6/23/2016 4:15:00,15.792,3,4,10,73,22.5,94
6/23/2016 4:30:00,23.107,3,4,10,73,22.5,94
6/23/2016 4:45:00,25.267,3,4,10,73,22.5,94
6/23/2016 5:00:00,24.058,3,5,10,73,22.5,94
6/23/2016 5:15:00,22.877,3,5,10,73,22.5,94
6/23/2016 5:30:00,22.147,3,5,10,73,22.5,94
6/23/2016 5:45:00,24.499,3,5,10,73,22.5,94
6/23/2016 6:00:00,24.48,3,6,10,75,23.9,79
6/23/2016 6:15:00,23.962,3,6,10,75,23.9,79
6/23/2016 6:30:00,25.238,3,6,10,75,23.9,79
6/23/2016 6:45:00,25.21,3,6,10,75,23.9,79
6/23/2016 7:00:00,26.486,3,7,10,76,24.2,67
6/23/2016 7:15:00,25.056,3,7,10,76,24.2,67
6/23/2016 7:30:00,24.931,3,7,10,76,24.2,67
6/23/2016 7:45:00,27.197,3,7,10,76,24.2,67
6/23/2016 8:00:00,27.408,3,8,10,76,24.5,63
6/23/2016 8:15:00,28.138,3,8,10,76,24.5,63
6/23/2016 8:30:00,27.773,3,8,10,76,24.5,63
6/23/2016 8:45:00,30.461,3,8,10,76,24.5,63
6/23/2016 9:00:00,29.741,3,9,10,76,24.4,59
6/23/2016 9:15:00,30.624,3,9,10,76,24.4,59
6/23/2016 9:30:00,31.776,3,9,10,76,24.4,59
6/23/2016 9:45:00,30.864,3,9,10,76,24.4,59
6/23/2016 10:00:00,31.469,3,10,10,77,24.8,54
6/23/2016 10:15:00,33.821,3,10,10,77,24.8,54
6/23/2016 10:30:00,33.034,3,10,10,77,24.8,54
6/23/2016 10:45:00,31.142,3,10,10,77,24.8,54
6/23/2016 11:00:00,32.534,3,11,10,77,24.8,49
6/23/2016 11:15:00,32.438,3,11,10,77,24.8,49
6/23/2016 11:30:00,33.542,3,11,10,77,24.8,49
6/23/2016 11:45:00,33.014,3,11,10,77,24.8,49
6/23/2016 12:00:00,32.813,3,12,10,76,24.7,55
6/23/2016 12:15:00,33.648,3,12,10,76,24.7,55
6/23/2016 12:30:00,33.686,3,12,10,76,24.7,55
6/23/2016 12:45:00,35.155,3,12,10,76,24.7,55
6/23/2016 13:00:00,33.648,3,13,10,77,24.8,54
6/23/2016 13:15:00,33.168,3,13,10,77,24.8,54
6/23/2016 13:30:00,36.134,3,13,10,77,24.8,54
6/23/2016 13:45:00,37.325,3,13,10,77,24.8,54
6/23/2016 14:00:00,35.52,3,14,10,76,24.4,47
6/23/2016 14:15:00,35.194,3,14,10,76,24.4,47
6/23/2016 14:30:00,36.01,3,14,10,76,24.4,47
6/23/2016 14:45:00,33.014,3,14,10,76,24.4,47
6/23/2016 15:00:00,32.899,3,15,10,77,24.8,49
6/23/2016 15:15:00,34.32,3,15,10,77,24.8,49
6/23/2016 15:30:00,34.992,3,15,10,77,24.8,49
6/23/2016 15:45:00,32.688,3,15,10,77,24.8,49
6/23/2016 16:00:00,33.437,3,16,10,76,24.5,52
6/23/2016 16:15:00,32.486,3,16,10,76,24.5,52
6/23/2016 16:30:00,30.979,3,16,10,76,24.5,52
6/23/2016 16:45:00,28.349,3,16,10,76,24.5,52
6/23/2016 17:00:00,27.946,3,17,10,76,24.2,55
6/23/2016 17:15:00,28.906,3,17,10,76,24.2,55
6/23/2016 17:30:00,28.618,3,17,10,76,24.2,55
6/23/2016 17:45:00,28.445,3,17,10,76,24.2,55
6/23/2016 18:00:00,30.682,3,18,10,75,24,63
6/23/2016 18:15:00,30.269,3,18,10,75,24,63
6/23/2016 18:30:00,26.947,3,18,10,75,24,63
6/23/2016 18:45:00,27.091,3,18,10,75,24,63
6/23/2016 19:00:00,29.645,3,19,10,74,23.4,65
6/23/2016 19:15:00,27.61,3,19,10,74,23.4,65
6/23/2016 19:30:00,25.219,3,19,10,74,23.4,65
6/23/2016 19:45:00,25.882,3,19,10,74,23.4,65
6/23/2016 20:00:00,26.448,3,20,10,74,23.2,67
6/23/2016 20:15:00,25.67,3,20,10,74,23.2,67
6/23/2016 20:30:00,24.758,3,20,10,74,23.2,67
6/23/2016 20:45:00,25.229,3,20,10,74,23.2,67
6/23/2016 21:00:00,25.997,3,21,10,75,23.7,74
6/23/2016 21:15:00,23.904,3,21,10,75,23.7,74
6/23/2016 21:30:00,23.501,3,21,10,75,23.7,74
6/23/2016 21:45:00,23.702,3,21,10,75,23.7,74
6/23/2016 22:00:00,24.365,3,22,10,74,23.2,74
6/23/2016 22:15:00,24.778,3,22,10,74,23.2,74
6/23/2016 22:30:00,22.694,3,22,10,74,23.2,74
6/23/2016 22:45:00,22.627,3,22,10,74,23.2,74
6/23/2016 23:00:00,23.962,3,23,10,73,22.9,79
6/23/2016 23:15:00,22.848,3,23,10,73,22.9,79
6/23/2016 23:30:00,21.408,3,23,10,73,22.9,79
6/23/2016 23:45:00,22.57,3,23,10,73,22.9,79
6/24/2016 0:00:00,10.368,4,0,10,73,22.9,87
6/24/2016 0:15:00,7.584,4,0,10,73,22.9,87
6/24/2016 0:30:00,7.891,4,0,10,73,22.9,87
6/24/2016 0:45:00,7.642,4,0,10,73,22.9,87
6/24/2016 1:00:00,8.016,4,1,10,73,22.7,90
6/24/2016 1:15:00,7.776,4,1,10,73,22.7,90
6/24/2016 1:30:00,7.622,4,1,10,73,22.7,90
6/24/2016 1:45:00,7.699,4,1,10,73,22.7,90
6/24/2016 2:00:00,7.862,4,2,10,73,22.5,94
6/24/2016 2:15:00,7.565,4,2,10,73,22.5,94
6/24/2016 2:30:00,7.603,4,2,10,73,22.5,94
6/24/2016 2:45:00,8.006,4,2,10,73,22.5,94
6/24/2016 3:00:00,8.544,4,3,10,73,22.5,94
6/24/2016 3:15:00,8.448,4,3,10,73,22.5,94
6/24/2016 3:30:00,9.629,4,3,10,73,22.5,94
6/24/2016 3:45:00,9.648,4,3,10,73,22.5,94
6/24/2016 4:00:00,10.781,4,4,10,72,22,93
6/24/2016 4:15:00,15.12,4,4,10,72,22,93
6/24/2016 4:30:00,21.917,4,4,10,72,22,93
6/24/2016 4:45:00,25.066,4,4,10,72,22,93
6/24/2016 5:00:00,24.23,4,5,10,73,22.5,94
6/24/2016 5:15:00,22.723,4,5,10,73,22.5,94
6/24/2016 5:30:00,21.082,4,5,10,73,22.5,94
6/24/2016 5:45:00,22.742,4,5,10,73,22.5,94
